Customer name,SKU Id,SKU,SP,QUANTITY
Zoey Carter,CAT107,Persimmon,23,0.5
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Kaylee Hughes,CAT41,Pomegranate,21,3
Kaylee Hughes,CAT107,Persimmon,29.5,5
Kaylee Hughes,CAT93,Avocado,30.5,10
Kaylee Hughes,CAT29,Cauliflower,22,2
Kaylee Hughes,CAT20,Nectarine,42,3
Kaylee Hughes,CAT18,Yuca,55,3
Colton Wright,CAT33,Fennel,30,1
Colton Wright,CAT107,Persimmon,29.5,15
Colton Wright,CAT54,Okra,15,3
Colton Wright,CAT5523,Strawberry,75,4
Colton Wright,CAT93,Avocado,30.5,5
Colton Wright,CAT51,Cucumber,39,2.5
Colton Wright,CAT41,Pomegranate,21,8
Colton Wright,CAT79,Artichoke,39,5
Colton Wright,CAT38,Spinach,49,3
Colton Wright,CAT102,Fig,50,1
Colton Wright,CAT29,Cauliflower,22,2
Colton Wright,CAT64,Blueberry,115,1
Colton Wright,CAT17,Potato,45,2
Colton Wright,CAT57,Mango,55,0.4
Colton Wright,CAT45,Apricot,56,1
Colton Wright,CAT78,Green Bean,37,1.5
Colton Wright,CAT4832,Broccoli,33,2
Kaylee Hughes,CAT81,Lemon,28.5,20
Kaylee Hughes,CAT102,Fig,50,5.2
Kaylee Hughes,CAT4832,Broccoli,33,1.1
Kaylee Hughes,CAT53,Radish,39,3
Kaylee Hughes,CAT74,Watermelon,62,1
Kaylee Hughes,CAT62,Brussels Sprouts,545,1.5
Kaylee Hughes,CAT31,Grapefruit,70,1.2
Kaylee Hughes,CAT64,Blueberry,115,0.5
Kaylee Hughes,CAT111,Cantaloupe,70,1.5
Kaylee Hughes,CAT97,Celery,32,2.1
Kaylee Hughes,CAT12,Jicama,43,2
Kaylee Hughes,CAT79,Artichoke,39,10
Cooper Nelson,CAT84,Kiwano,252,1
Cooper Nelson,CAT92,Dragonfruit,163,0.6
Cooper Nelson,CAT12,Jicama,40,1
Cooper Nelson,CAT19,Cherry,32,1
Cooper Nelson,CAT21,Blackberry,63,1
Cooper Nelson,CAT53,Radish,38,0.5
Cooper Nelson,CAT94,Peas,23,5
Cooper Nelson,CAT81,Lemon,23,5
Cooper Nelson,CAT41,Pomegranate,19,5
Cooper Nelson,CAT68923,Romanesco,120,0.5
Cooper Nelson,CAT11,Kale,45,0.5
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT27,Tomato,78,0.5
Zoey Carter,CAT30,Onion,17,3
Zoey Carter,CAT47,Starfruit,66,1.5
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,1
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT43,Asparagus,70,0.3
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT53,Radish,38,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,1.5
Zoey Carter,CAT75,Prickly Pear,83,0.5
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,3
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Everly Kelly,CAT106,Papaya,38,25
Everly Kelly,CAT44,Tamarillo,90,0.25
Everly Kelly,CAT81,Lemon,23,5
Everly Kelly,CAT73,Mango,71,2
Everly Kelly,CAT74,Watermelon,72,2
Everly Kelly,CAT111,Cantaloupe,73,2
Everly Kelly,CAT113,Pomelo,72,2
Everly Kelly,CAT15,Banana,100,0.25
Everly Kelly,CAT29,Cauliflower,23,4
Everly Kelly,CAT53,Radish,38,1.5
Everly Kelly,CAT4832,Broccoli,31,15
Everly Kelly,CAT14,Tangelo,45,4
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.5
Zoey Carter,CAT19,Cherry,32,1
Zoey Carter,CAT27,Tomato,78,1.1
Zoey Carter,CAT30,Onion,17,5
Zoey Carter,CAT47,Starfruit,66,1.3
Zoey Carter,CAT33,Fennel,25,5
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.3
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.2
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT60,Mulberry,145,1
Zoey Carter,CAT53,Radish,38,3
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,2
Zoey Carter,CAT69,Lychee,80,0.3
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,2.5
Zoey Carter,CAT75,Prickly Pear,83,0.5
Zoey Carter,CAT78,Green Bean,29,0.5
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT80,Bok Choy,53,1.2
Zoey Carter,CAT81,Lemon,23,6
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,2
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,2.2
Zoey Carter,CAT100,Peach,30,1
Zoey Carter,CAT0345223,Horned Melon,33,1
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,6
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Zoey Carter,CAT68923,Romanesco,120,0.2
Nicholas Flores,CAT5523,Strawberry,90,15
Nicholas Flores,CAT70,Eggplant,110,5
Nicholas Flores,CAT78,Green Bean,29,0.5
Nicholas Flores,CAT92,Dragonfruit,163,0.5
Nicholas Flores,CAT72,Persimmon,80,0.5
Nicholas Flores,CAT15,Banana,100,0.25
Bella Jenkins,CAT19302,Quince,220,2
Bella Jenkins,CAT81,Lemon,23,15
Bella Jenkins,CAT69,Lychee,80,0.5
Henry Mitchell,CAT12,Jicama,43,1
Henry Mitchell,CAT39,Grapes,28,2
Henry Mitchell,CAT17,Potato,43.88,1
Henry Mitchell,CAT51,Cucumber,38.02,4
Henry Mitchell,CAT64,Blueberry,112.12,1
Henry Mitchell,CAT33,Fennel,29.25,3
Henry Mitchell,CAT46,Guava,66.3,1
Henry Mitchell,CAT78,Green Bean,36.08,0.75
Henry Mitchell,CAT82,Kiwi,22.9,10
Henry Mitchell,CAT81,Lemon,28.5,10
Henry Mitchell,CAT93,Avocado,30.5,10
Henry Mitchell,CAT98,Pine Nuts,200,2.4
Henry Mitchell,CAT4832,Broccoli,32.18,2.2
Henry Mitchell,CAT102,Fig,48.76,1
Henry Mitchell,CAT21,Blackberry,69,1.3
Henry Mitchell,CAT27,Tomato,80,2
Henry Mitchell,CAT53,Radish,38.02,1
Henry Mitchell,CAT47,Starfruit,65,2
Henry Mitchell,CAT74,Watermelon,62,2
Henry Mitchell,CAT09223,Boysenberry,255,0.5
Henry Mitchell,CAT111,Cantaloupe,68.6,1
Henry Mitchell,CAT72,Persimmon,80,0.5
Henry Mitchell,CAT19302,Quince,240,5
Henry Mitchell,CAT73,Mango,75,0.5
Henry Mitchell,CAT35,Carrot,112,2
Henry Mitchell,CAT37,Orange,112,1
Henry Mitchell,CAT112,Rutabaga,49,1
Henry Mitchell,CAT19,Cherry,38.03,1
Henry Mitchell,CAT69,Lychee,88,0.5
Henry Mitchell,CAT87,Beetroot,42,1.3
Henry Mitchell,CAT44,Tamarillo,82,0.5
Henry Mitchell,CAT71,Raspberry,100.98,5
Henry Mitchell,CAT70,Eggplant,100.98,2
Henry Mitchell,CAT15,Banana,79,1
Henry Mitchell,CAT106,Papaya,40,7
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT19,Cherry,32,1
Zoey Carter,CAT20,Nectarine,41,1
Zoey Carter,CAT27,Tomato,78,1.3
Zoey Carter,CAT30,Onion,17,8
Zoey Carter,CAT47,Starfruit,66,1.3
Zoey Carter,CAT33,Fennel,25,5
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,3
Zoey Carter,CAT41,Pomegranate,19,4
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.3
Zoey Carter,CAT51,Cucumber,32,1
Zoey Carter,CAT60,Mulberry,145,1
Zoey Carter,CAT53,Radish,38,6
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,3
Zoey Carter,CAT69,Lychee,80,0.1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,3
Zoey Carter,CAT75,Prickly Pear,83,1
Zoey Carter,CAT78,Green Bean,29,0.4
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT80,Bok Choy,53,1.2
Zoey Carter,CAT81,Lemon,23,7
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,2
Zoey Carter,CAT89,Pear,85,0.75
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,1.5
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,6
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Zoey Carter,CAT25,Napa Cabbage,45,0.3
Zoey Carter,CAT68923,Romanesco,120,0.1
Nicholas Flores,CAT12,Jicama,40,2
Nicholas Flores,CAT17,Potato,36,1
Nicholas Flores,CAT19,Cherry,32,1
Nicholas Flores,CAT39,Grapes,36,3
Nicholas Flores,CAT41,Pomegranate,19,5
Nicholas Flores,CAT30,Onion,17,2
Nicholas Flores,CAT50,Cranberry,29,4
Nicholas Flores,CAT51,Cucumber,32,5
Nicholas Flores,CAT57,Mango,51,0.5
Nicholas Flores,CAT64,Blueberry,113,2
Nicholas Flores,CAT33,Fennel,25,5
Nicholas Flores,CAT46,Guava,76,3
Nicholas Flores,CAT5523,Strawberry,90,3
Nicholas Flores,CAT78,Green Bean,29,0.5
Nicholas Flores,CAT82,Kiwi,21,20
Nicholas Flores,CAT94,Peas,23,20
Nicholas Flores,CAT4832,Broccoli,31,5
Nicholas Flores,CAT102,Fig,49,1
Nicholas Flores,CAT15,Banana,100,1
Nicholas Flores,CAT21,Blackberry,63,0.5
Nicholas Flores,CAT27,Tomato,78,4
Nicholas Flores,CAT44,Tamarillo,90,0.5
Nicholas Flores,CAT47,Starfruit,66,1
Nicholas Flores,CAT53,Radish,38,3
Nicholas Flores,CAT111,Cantaloupe,73,2
Nicholas Flores,CAT74,Watermelon,72,2
Nicholas Flores,CAT72,Persimmon,80,0.5
Nicholas Flores,CAT73,Mango,71,2
Nicholas Flores,CAT89,Pear,85,0.5
Nicholas Flores,CAT35,Carrot,100,1
Nicholas Flores,CAT37,Orange,100,1
Nicholas Flores,CAT112,Rutabaga,60,2
Nicholas Flores,CAT104020,Lime,250,1
Nicholas Flores,CAT91,Bell Pepper,66,4
Nicholas Flores,CAT92,Dragonfruit,163,1
Nicholas Flores,CAT108,Apple,103,2
Nicholas Flores,CAT107,Persimmon,23,30
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,8
Zoey Carter,CAT47,Starfruit,66,2
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,1.5
Zoey Carter,CAT37,Orange,100,1.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,3
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT53,Radish,38,5
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT17,Potato,36,2
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT5523,Strawberry,90,1
Zoey Carter,CAT74,Watermelon,72,4
Zoey Carter,CAT79,Artichoke,39,4
Zoey Carter,CAT80,Bok Choy,53,2.4
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,2
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,8
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Grace Kelly,CAT39,Grapes,28,1
Grace Kelly,CAT107,Persimmon,29.5,5
Grace Kelly,CAT46,Guava,68,0.5
Grace Kelly,CAT45,Apricot,56,0.5
Grace Kelly,CAT5523,Strawberry,75,1
Grace Kelly,CAT64,Blueberry,115,0.5
Grace Kelly,CAT26,Rhubarb,29,1
Grace Kelly,CAT17,Potato,45,1
Grace Kelly,CAT51,Cucumber,39,3.1
Grace Kelly,CAT57,Mango,55,0.1
Grace Kelly,CAT78,Green Bean,37,0.3
Grace Kelly,CAT77,Ugli Fruit,55,0.6
Grace Kelly,CAT92,Dragonfruit,160,0.6
Grace Kelly,CAT24,Breadfruit,40,3
Grace Kelly,CAT29,Cauliflower,22,1.3
Grace Kelly,CAT50,Cranberry,29.5,5
Grace Kelly,CAT33,Fennel,30,2
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,3.4
Zoey Carter,CAT47,Starfruit,66,1.5
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT53,Radish,38,2
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT74,Watermelon,72,2.5
Zoey Carter,CAT75,Prickly Pear,83,1
Zoey Carter,CAT80,Bok Choy,53,1.2
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,5
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,2.3
Zoey Carter,CAT47,Starfruit,66,1.4
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT43,Asparagus,70,0.1
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT74,Watermelon,72,2
Zoey Carter,CAT75,Prickly Pear,83,0.25
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,3
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,2
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT27,Tomato,78,2
Zoey Carter,CAT30,Onion,17,8
Zoey Carter,CAT47,Starfruit,66,2
Zoey Carter,CAT33,Fennel,25,8
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT37,Orange,100,1
Zoey Carter,CAT39,Grapes,36,5
Zoey Carter,CAT41,Pomegranate,19,4
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.2
Zoey Carter,CAT51,Cucumber,32,1
Zoey Carter,CAT60,Mulberry,145,1
Zoey Carter,CAT53,Radish,38,7
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,3
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT5523,Strawberry,90,1
Zoey Carter,CAT74,Watermelon,72,5
Zoey Carter,CAT75,Prickly Pear,83,1
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,7
Zoey Carter,CAT80,Bok Choy,53,1.1
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,1
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,1
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT100,Peach,30,1
Zoey Carter,CAT0345223,Horned Melon,33,1
Zoey Carter,CAT102,Fig,49,1
Zoey Carter,CAT107,Persimmon,23,10
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,1.5
Zoey Carter,CAT33250,Endive,100,0.2
Josiah Gonzales,CAT35,Carrot,112,1
Josiah Gonzales,CAT33,Fennel,30,1
Josiah Gonzales,CAT4832,Broccoli,33,3
Josiah Gonzales,CAT82,Kiwi,22.9,10
Josiah Gonzales,CAT37,Orange,112,1
Josiah Gonzales,CAT39,Grapes,28,3
Josiah Gonzales,CAT106,Papaya,40,2
Josiah Gonzales,CAT111,Cantaloupe,70,0.5
Josiah Gonzales,CAT51,Cucumber,39,1
Josiah Gonzales,CAT27,Tomato,80,3
Josiah Gonzales,CAT47,Starfruit,65,10
Josiah Gonzales,CAT102,Fig,50,2
Josiah Gonzales,CAT69,Lychee,88,1
Josiah Gonzales,CAT71,Raspberry,102,4
Josiah Gonzales,CAT53,Radish,39,2
Josiah Gonzales,CAT21,Blackberry,69,10.4
Josiah Gonzales,CAT64,Blueberry,115,1
Josiah Gonzales,CAT6,Guanabana,180,0.5
Josiah Gonzales,CAT43,Asparagus,69,0.5
Josiah Gonzales,CAT31,Grapefruit,70,0.5
Josiah Gonzales,CAT17,Potato,45,1
Josiah Gonzales,CAT3,Chayote,14,2
Josiah Gonzales,CAT12,Jicama,43,2
Josiah Gonzales,CAT62,Brussels Sprouts,545,6
Josiah Gonzales,CAT15,Banana,79,0.5
Josiah Gonzales,CAT45,Apricot,56,0.5
Josiah Gonzales,CAT3429,Mulberry,88,2
Josiah Gonzales,CAT9,Plum,104,1.5
Josiah Gonzales,CAT87,Beetroot,42,1.3
Josiah Gonzales,CAT70,Eggplant,102,6
Josiah Gonzales,CAT108,Apple,97,2
Josiah Gonzales,CAT84,Kiwano,255,3
Josiah Gonzales,CAT54,Okra,15,2
Josiah Gonzales,CAT78,Green Bean,37,0.25
Josiah Gonzales,CAT4,Rutabaga,200,1
Josiah Gonzales,CAT104020,Lime,255,1
Josiah Gonzales,CAT91,Bell Pepper,69,2
Josiah Gonzales,CAT14,Tangelo,45,2
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT19,Cherry,32,1
Zoey Carter,CAT20,Nectarine,41,1
Zoey Carter,CAT27,Tomato,78,2.2
Zoey Carter,CAT30,Onion,17,5
Zoey Carter,CAT47,Starfruit,66,1.5
Zoey Carter,CAT33,Fennel,25,6
Zoey Carter,CAT35,Carrot,100,1.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,4
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,4
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT5523,Strawberry,90,1
Zoey Carter,CAT74,Watermelon,72,2.5
Zoey Carter,CAT75,Prickly Pear,83,0.5
Zoey Carter,CAT78,Green Bean,29,0.4
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,8
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.7
Zoey Carter,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT93,Avocado,28,3
Zoey Carter,CAT95,Rambutan,85,1
Zoey Carter,CAT100,Peach,30,1
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,4
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT27,Tomato,78,0.5
Zoey Carter,CAT30,Onion,17,4.4
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT43,Asparagus,70,0.3
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT45,Apricot,57,0.3
Zoey Carter,CAT48,Zucchini,25,2.2
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT60,Mulberry,145,1
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT17,Potato,36,2
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,2
Zoey Carter,CAT78,Green Bean,29,0.4
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.6
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,3
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT10,Swiss Chard,41,1
Zoey Carter,CAT68923,Romanesco,120,0.2
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,3.3
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT53,Radish,38,4
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,2
Zoey Carter,CAT69,Lychee,80,0.5
Zoey Carter,CAT74,Watermelon,72,3
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,6
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,1
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,6
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT30,Onion,17,3.3
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,5
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,4
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT51,Cucumber,32,1
Zoey Carter,CAT53,Radish,38,3.5
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT69,Lychee,80,0.5
Zoey Carter,CAT5523,Strawberry,90,1
Zoey Carter,CAT74,Watermelon,72,3.3
Zoey Carter,CAT75,Prickly Pear,83,0.25
Zoey Carter,CAT78,Green Bean,29,0.4
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,3
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,4
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,3.5
Zoey Carter,CAT47,Starfruit,66,1.2
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,3
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,3
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT17,Potato,36,2
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,3.2
Zoey Carter,CAT78,Green Bean,29,0.5
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT80,Bok Choy,53,1
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT93,Avocado,28,1
Zoey Carter,CAT107,Persimmon,23,5
Zoey Carter,CAT108,Apple,103,1
Aria Hughes,CAT107,Persimmon,23,6
Aria Hughes,CAT82,Kiwi,21,15
Aria Hughes,CAT41,Pomegranate,19,6
Aria Hughes,CAT94,Peas,23,10
Aria Hughes,CAT39,Grapes,36,1
Aria Hughes,CAT51,Cucumber,32,0.5
Aria Hughes,CAT30,Onion,17,3
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT20,Nectarine,41,1
Zoey Carter,CAT26,Rhubarb,27,1
Zoey Carter,CAT27,Tomato,78,2
Zoey Carter,CAT30,Onion,17,5.4
Zoey Carter,CAT47,Starfruit,66,2.1
Zoey Carter,CAT33,Fennel,25,8
Zoey Carter,CAT35,Carrot,100,2
Zoey Carter,CAT37,Orange,100,2
Zoey Carter,CAT39,Grapes,36,3
